# freq_THz coherence
1.206054687499999822e+01 4.543151977226084909e-02
1.208496093749999822e+01 4.601464540944010667e-02
1.210937499999999822e+01 5.136314652056474944e-02
1.213378906249999822e+01 5.002106338609232233e-02
1.215820312499999822e+01 4.518995960421968300e-02
1.218261718749999822e+01 4.235692884848148154e-02
1.220703124999999822e+01 4.460157727489056506e-02
1.223144531249999822e+01 4.506679600458462359e-02
1.225585937499999822e+01 4.653211735661812176e-02
1.228027343749999822e+01 4.694121451750653262e-02
1.230468749999999822e+01 4.788148392707416989e-02
1.232910156249999822e+01 5.006904559417131584e-02
1.235351562499999822e+01 5.116221687207544305e-02
1.237792968749999822e+01 4.546311962165069248e-02
1.240234374999999822e+01 4.720758454430284273e-02
1.242675781249999822e+01 4.942048269479212136e-02
1.245117187499999822e+01 4.781999360752516026e-02
1.247558593749999822e+01 5.085564958295242521e-02
1.249999999999999822e+01 4.962726454398467407e-02
1.252441406249999822e+01 4.724177239358876013e-02
1.254882812499999822e+01 5.126241824644410527e-02
1.257324218749999822e+01 4.912680950637877964e-02
1.259765624999999822e+01 4.738265048843723348e-02
1.262207031249999822e+01 4.755873239563997851e-02
1.264648437499999822e+01 4.835518141977057649e-02
1.267089843749999822e+01 4.790109705378722826e-02
1.269531249999999822e+01 4.475310222784536357e-02
1.271972656249999822e+01 5.000993839258013191e-02
1.274414062499999822e+01 4.580326504096351309e-02
1.276855468749999822e+01 4.732845657345842449e-02
1.279296874999999822e+01 4.778505354692651891e-02
1.281738281249999822e+01 4.929543039529967613e-02
1.284179687499999822e+01 4.794357215143001116e-02
1.286621093749999822e+01 4.456020350684990194e-02
1.289062499999999822e+01 5.064008871485323193e-02
1.291503906249999822e+01 4.721009610825752795e-02
1.293945312499999822e+01 4.971876314773785582e-02
1.296386718749999822e+01 4.975566265455540205e-02
1.298828124999999822e+01 5.027306877541010827e-02
1.301269531249999822e+01 4.859834445628585797e-02
1.303710937499999822e+01 5.032797014184502843e-02
1.306152343749999822e+01 4.959424942531857200e-02
1.308593749999999822e+01 4.935390729735186083e-02
1.311035156249999822e+01 4.720652640714204096e-02
1.313476562499999822e+01 5.187143943105291394e-02
1.315917968749999822e+01 4.798806125140362561e-02
1.318359374999999822e+01 4.871010522500442141e-02
1.320800781249999822e+01 4.907895614293135422e-02
1.323242187499999822e+01 4.963231517568903600e-02
1.325683593749999822e+01 5.119587371609118226e-02
1.328124999999999822e+01 4.961597428285242917e-02
1.330566406249999822e+01 4.606909121662810386e-02
1.333007812499999822e+01 4.648801323209280495e-02
1.335449218749999822e+01 4.825278866205449935e-02
1.337890624999999822e+01 4.777458189614804118e-02
1.340332031249999822e+01 4.477469571856646652e-02
1.342773437499999822e+01 5.226414697222519362e-02
1.345214843749999822e+01 4.955043093845184349e-02
1.347656249999999822e+01 4.986050860280569208e-02
1.350097656249999822e+01 4.591839671615572521e-02
1.352539062499999822e+01 4.491195944333949835e-02
1.354980468749999822e+01 4.607316707529895278e-02
1.357421874999999822e+01 4.854867123662089112e-02
1.359863281249999822e+01 5.040830310704778189e-02
1.362304687499999822e+01 4.594399731261875758e-02
1.364746093749999822e+01 4.688950658283963513e-02
1.367187499999999822e+01 4.879398727378964767e-02
1.369628906249999822e+01 4.933572502082401307e-02
1.372070312499999822e+01 4.532765574974553097e-02
1.374511718749999822e+01 5.083480579353467227e-02
1.376953124999999822e+01 4.804046056954609095e-02
1.379394531249999822e+01 4.808573900344946528e-02
1.381835937499999822e+01 4.622980967789523665e-02
1.384277343749999822e+01 4.644485423996919798e-02
1.386718749999999822e+01 4.956738948080349066e-02
1.389160156249999822e+01 4.947919708107116621e-02
1.391601562499999822e+01 5.016641247787478192e-02
1.394042968749999822e+01 4.863024367345000765e-02
1.396484374999999822e+01 4.896905240252634461e-02
1.398925781249999822e+01 4.524344212739501991e-02
1.401367187499999822e+01 4.955804654238248064e-02
1.403808593749999822e+01 4.826251833281057502e-02
1.406249999999999822e+01 4.812396359142759317e-02
1.408691406249999822e+01 4.409675775400531683e-02
1.411132812499999822e+01 4.881037919240221318e-02
