# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1
4.5531046120e+01 3.9015480364e-11 1.5041532828e-10 6.1769738350e-11 1.5626778847e-10
4.5543778515e+01 3.1767541154e-11 1.5158070814e-10 6.1571251526e-11 1.5631787632e-10
4.5556510911e+01 2.4898213215e-11 1.5266467681e-10 6.1206630725e-11 1.5590456520e-10
4.5569243306e+01 1.8455769184e-11 1.5364812408e-10 6.0676464183e-11 1.5503985891e-10
4.5581975702e+01 1.2484584710e-11 1.5451022581e-10 5.9983020798e-11 1.5373584764e-10
4.5594708097e+01 7.0246642616e-12 1.5523007219e-10 5.9130586275e-11 1.5201023484e-10
4.5607440492e+01 2.1108393181e-12 1.5578658199e-10 5.8124622781e-11 1.4987839231e-10
4.5620172888e+01 -2.2269729847e-12 1.5616098780e-10 5.6973197520e-11 1.4736044153e-10
4.5632905283e+01 -5.9641147190e-12 1.5633289397e-10 5.5685133997e-11 1.4447840391e-10
4.5645637679e+01 -9.0819631142e-12 1.5628439004e-10 5.4271440583e-11 1.4125386901e-10
4.5658370074e+01 -1.1567154608e-11 1.5599833680e-10 5.2744554217e-11 1.3771300344e-10
4.5671102470e+01 -1.3412705662e-11 1.5545828063e-10 5.1118004273e-11 1.3387990116e-10
4.5683834865e+01 -1.4616633294e-11 1.5465059585e-10 4.9406580622e-11 1.2978150600e-10
4.5696567261e+01 -1.5183506983e-11 1.5356405630e-10 4.7625913474e-11 1.2544571170e-10
4.5709299656e+01 -1.5122982979e-11 1.5218666454e-10 4.5792221267e-11 1.2090110287e-10
4.5722032051e+01 -1.4450494040e-11 1.5051259323e-10 4.3922739248e-11 1.1617600507e-10
4.5734764447e+01 -1.3186645918e-11 1.4853524379e-10 4.2034383333e-11 1.1130055737e-10
4.5747496842e+01 -1.1356872490e-11 1.4625324508e-10 4.0144279525e-11 1.0630256714e-10
4.5760229238e+01 -8.9913495406e-12 1.4366642571e-10 3.8269284916e-11 1.0121312341e-10
4.5772961633e+01 -6.1245636824e-12 1.4077889908e-10 3.6425886855e-11 9.6060206283e-11
4.5785694029e+01 -2.7947088386e-12 1.3759597835e-10 3.4629757566e-11 9.0872400378e-11
4.5798426424e+01 9.5648619020e-13 1.3412854691e-10 3.2895518856e-11 8.5677340370e-11
4.5811158820e+01 5.0843612411e-12 1.3038843081e-10 3.1236884969e-11 8.0503956311e-11
4.5823891215e+01 9.5420145214e-12 1.2639036975e-10 2.9666208814e-11 7.5377982993e-11
4.5836623610e+01 1.4280216392e-11 1.2215424522e-10 2.8194322290e-11 7.0323946191e-11
4.5849356006e+01 1.9248875049e-11 1.1770036715e-10 2.6830435455e-11 6.5368357922e-11
4.5862088401e+01 2.4396433007e-11 1.1305290183e-10 2.5582178540e-11 6.0532203269e-11
4.5874820797e+01 2.9671246564e-11 1.0823824362e-10 2.4455442284e-11 5.5838712630e-11
4.5887553192e+01 3.5022103101e-11 1.0328484359e-10 2.3454251886e-11 5.1307143920e-11
4.5900285588e+01 4.0397850351e-11 9.8223123813e-11 2.2580876246e-11 4.6957273205e-11
4.5913017983e+01 4.5749000024e-11 9.3085134603e-11 2.1835819565e-11 4.2806026724e-11
4.5925750379e+01 5.1027313972e-11 8.7904383090e-11 2.1217938989e-11 3.8869553490e-11
4.5938482774e+01 5.6186709460e-11 8.2714976281e-11 2.0724402593e-11 3.5160461824e-11
4.5951215169e+01 6.1183560922e-11 7.7551792447e-11 2.0351017112e-11 3.1691360048e-11
4.5963947565e+01 6.5977027589e-11 7.2449881251e-11 2.0092085083e-11 2.8473647464e-11
4.5976679960e+01 7.0529174187e-11 6.7444120964e-11 1.9940782997e-11 2.5515441759e-11
4.5989412356e+01 7.4805686537e-11 6.2568618593e-11 1.9889379784e-11 2.2823392528e-11
4.6002144751e+01 7.8775957770e-11 5.7856795577e-11 1.9929043535e-11 2.0403976646e-11
4.6014877147e+01 8.2412829679e-11 5.3340359435e-11 2.0050606211e-11 1.8259093999e-11
4.6027609542e+01 8.5693454884e-11 4.9049560853e-11 2.0244311536e-11 1.6392544354e-11
4.6040341938e+01 8.8598951964e-11 4.5012593815e-11 2.0500268783e-11 1.4804327711e-11
4.6053074333e+01 9.1114750326e-11 4.1255167120e-11 2.0808461174e-11 1.3492975977e-11
4.6065806729e+01 9.3230159121e-11 3.7800332991e-11 2.1159245880e-11 1.2456157478e-11
4.6078539124e+01 9.4938798323e-11 3.4668058596e-11 2.1543076709e-11 1.1690331520e-11
4.6091271519e+01 9.6238426305e-11 3.1875654526e-11 2.1951272174e-11 1.1190143885e-11
4.6104003915e+01 9.7130594964e-11 2.9436660748e-11 2.2375565912e-11 1.0949463129e-11
4.6116736310e+01 9.7620908373e-11 2.7361446479e-11 2.2808657104e-11 1.0960948791e-11
4.6129468706e+01 9.7718591702e-11 2.5656610310e-11 2.3244067616e-11 1.1216224111e-11
4.6142201101e+01 9.7436232565e-11 2.4325408689e-11 2.3676545364e-11 1.1706394176e-11
4.6154933497e+01 9.6789694802e-11 2.3367498832e-11 2.4101754226e-11 1.2421268700e-11
4.6167665892e+01 9.5798118484e-11 2.2778853027e-11 2.4516458916e-11 1.3350657396e-11
4.6180398288e+01 9.4482885310e-11 2.2552384215e-11 2.4918693053e-11 1.4483333678e-11
4.6193130683e+01 9.2868222125e-11 2.2677243283e-11 2.5307431431e-11 1.5807984599e-11
4.6205863078e+01 9.0980338755e-11 2.3139787428e-11 2.5682867326e-11 1.7313038139e-11
4.6218595474e+01 8.8847255572e-11 2.3923408766e-11 2.6046143593e-11 1.8986663202e-11
4.6231327869e+01 8.6498717279e-11 2.5008894254e-11 2.6399419888e-11 2.0817028694e-11
4.6244060265e+01 8.3965460070e-11 2.6374459970e-11 2.6745385280e-11 2.2792217159e-11
4.6256792660e+01 8.1279168518e-11 2.7996522375e-11 2.7087905303e-11 2.4900742936e-11
4.6269525056e+01 7.8472208311e-11 2.9849535493e-11 2.7430929527e-11 2.7131293079e-11
4.6282257451e+01 7.5577091701e-11 3.1906565072e-11 2.7779331886e-11 2.9472727359e-11
4.6294989847e+01 7.2626503375e-11 3.4139674216e-11 2.8137902284e-11 3.1914423698e-11
4.6307722242e+01 6.9652533126e-11 3.6519983375e-11 2.8511682722e-11 3.4446191809e-11
4.6320454637e+01 6.6687012097e-11 3.9018330200e-11 2.8905967302e-11 3.7058618630e-11
4.6333187033e+01 6.3760486805e-11 4.1605655179e-11 2.9325461894e-11 3.9742636534e-11
4.6345919428e+01 6.0902926115e-11 4.4252975926e-11 2.9774956400e-11 4.2489696042e-11
4.6358651824e+01 5.8142617672e-11 4.6931978482e-11 3.0258484421e-11 4.5292050810e-11
4.6371384219e+01 5.5506374817e-11 4.9615060169e-11 3.0779995527e-11 4.8142489914e-11
4.6384116615e+01 5.3019286560e-11 5.2276117984e-11 3.1342346851e-11 5.1034588293e-11
4.6396849010e+01 5.0704631363e-11 5.4890145836e-11 3.1947975362e-11 5.3962316404e-11
4.6409581406e+01 4.8583532278e-11 5.7433902970e-11 3.2598309626e-11 5.6920290668e-11
4.6422313801e+01 4.6674956941e-11 5.9885862552e-11 3.3294021911e-11 5.9903764829e-11
4.6435046196e+01 4.4995545142e-11 6.2226717273e-11 3.4035028184e-11 6.2908267252e-11
4.6447778592e+01 4.3559608825e-11 6.4438950872e-11 3.4820236010e-11 6.5929937717e-11
4.6460510987e+01 4.2379045872e-11 6.6507360879e-11 3.5647502539e-11 6.8965235532e-11
4.6473243383e+01 4.1463081451e-11 6.8419050047e-11 3.6514130299e-11 7.2010766813e-11
4.6485975778e+01 4.0818612885e-11 7.0163332083e-11 3.7416354596e-11 7.5063353571e-11
4.6498708174e+01 4.0449951000e-11 7.1731740225e-11 3.8349713256e-11 7.8120171890e-11
4.6511440569e+01 4.0358820127e-11 7.3118052942e-11 3.9309063439e-11 8.1178078324e-11
4.6524172965e+01 4.0544444318e-11 7.4318311079e-11 4.0288688353e-11 8.4233998516e-11
4.6536905360e+01 4.1003892209e-11 7.5330466502e-11 4.1282209026e-11 8.7284685390e-11
4.6549637756e+01 4.1731732160e-11 7.6154433516e-11 4.2282928837e-11 9.0326779608e-11
4.6562370151e+01 4.2720118467e-11 7.6792268823e-11 4.3283825119e-11 9.3356464129e-11
4.6575102546e+01 4.3959308661e-11 7.7247143177e-11 4.4277628984e-11 9.6369757833e-11
4.6587834942e+01 4.5437577294e-11 7.7524284032e-11 4.5257096756e-11 9.9360814259e-11
4.6600567337e+01 4.7141043505e-11 7.7629947196e-11 4.6214825094e-11 1.0232697357e-10
4.6613299733e+01 4.9054705618e-11 7.7571588222e-11 4.7143729986e-11 1.0525952220e-10
4.6626032128e+01 5.1160544377e-11 7.7357691013e-11 4.8036752628e-11 1.0815452222e-10
4.6638764524e+01 5.3441144044e-11 7.6997596433e-11 4.8887338418e-11 1.1100490951e-10
4.6651496919e+01 5.5877623198e-11 7.6501073825e-11 4.9689352918e-11 1.1380209141e-10
4.6664229315e+01 5.8447824191e-11 7.5878492405e-11 5.0436913794e-11 1.1653845976e-10
4.6676961710e+01 6.1131399921e-11 7.5140307085e-11 5.1124979042e-11 1.1920638046e-10
4.6689694105e+01 6.3906278958e-11 7.4297144168e-11 5.1749010862e-11 1.2179555789e-10
4.6702426501e+01 6.6750303652e-11 7.3359715654e-11 5.2305227750e-11 1.2429805742e-10
4.6715158896e+01 6.9641143922e-11 7.2338390759e-11 5.2790268372e-11 1.2670220860e-10
4.6727891292e+01 7.2555952388e-11 7.1243110218e-11 5.3201779793e-11 1.2899939285e-10
4.6740623687e+01 7.5473261133e-11 7.0083557679e-11 5.3537997314e-11 1.3117969970e-10
4.6753356083e+01 7.8371602241e-11 6.8868902615e-11 5.3797912533e-11 1.3323090943e-10
4.6766088478e+01 8.1228818064e-11 6.7607371839e-11 5.3981189317e-11 1.3514456756e-10
4.6778820874e+01 8.4025423667e-11 6.6307020777e-11 5.4088079766e-11 1.3690978431e-10
4.6791553269e+01 8.6741761679e-11 6.4974705108e-11 5.4119760347e-11 1.3851673208e-10
4.6804285664e+01 8.9359554197e-11 6.3616852032e-11 5.4077743661e-11 1.3995650733e-10
4.6817018060e+01 9.1863282245e-11 6.2238689004e-11 5.3964298609e-11 1.4122044833e-10
4.6829750455e+01 9.4236650898e-11 6.0845186393e-11 5.3782030226e-11 1.4230044601e-10
4.6842482851e+01 9.6465951730e-11 5.9440114822e-11 5.3534215812e-11 1.4318803725e-10
4.6855215246e+01 9.8539373073e-11 5.8026387956e-11 5.3224468804e-11 1.4387873144e-10
4.6867947642e+01 1.0044510327e-10 5.6606576673e-11 5.2856654735e-11 1.4436656983e-10
4.6880680037e+01 1.0217546903e-10 5.5181966415e-11 5.2435059309e-11 1.4464706179e-10
4.6893412433e+01 1.0372366789e-10 5.3753671229e-11 5.1964304360e-11 1.4471787564e-10
4.6906144828e+01 1.0508306980e-10 5.2321776811e-11 5.1448927691e-11 1.4457711151e-10
4.6918877223e+01 1.0625246599e-10 5.0886026074e-11 5.0893971303e-11 1.4422425124e-10
4.6931609619e+01 1.0722843884e-10 4.9445562056e-11 5.0304309133e-11 1.4366024478e-10
4.6944342014e+01 1.0801150910e-10 4.7998756535e-11 4.9685151250e-11 1.4288716472e-10
4.6957074410e+01 1.0860284241e-10 4.6543895589e-11 4.9041455622e-11 1.4190976077e-10
4.6969806805e+01 1.0900772386e-10 4.5079008213e-11 4.8378348285e-11 1.4073226450e-10
4.6982539201e+01 1.0922884340e-10 4.3601523524e-11 4.7700703175e-11 1.3936054827e-10
4.6995271596e+01 1.0927402086e-10 4.2108870644e-11 4.7013730360e-11 1.3780281613e-10
4.7008003992e+01 1.0914883446e-10 4.0598221605e-11 4.6322135710e-11 1.3606718576e-10
4.7020736387e+01 1.0886388883e-10 3.9066748438e-11 4.5630709127e-11 1.3416255208e-10
4.7033468783e+01 1.0842677102e-10 3.7511537480e-11 4.4943988412e-11 1.3210057346e-10
4.7046201178e+01 1.0784972378e-10 3.5929932155e-11 4.4266595402e-11 1.2989152655e-10
4.7058933573e+01 1.0714257579e-10 3.4319018799e-11 4.3602563698e-11 1.2754741516e-10
4.7071665969e+01 1.0631713873e-10 3.2676569316e-11 4.2956179002e-11 1.2507972496e-10
4.7084398364e+01 1.0538531047e-10 3.1000184218e-11 4.2331054749e-11 1.2250235963e-10
4.7097130760e+01 1.0435976484e-10 2.9288149585e-11 4.1731056474e-11 1.1982654577e-10
4.7109863155e+01 1.0325274458e-10 2.7538665801e-11 4.1159293413e-11 1.1706515077e-10
4.7122595551e+01 1.0207640624e-10 2.5750704515e-11 4.0619042865e-11 1.1423086932e-10
4.7135327946e+01 1.0084299255e-10 2.3923665854e-11 4.0112909867e-11 1.1133501435e-10
4.7148060342e+01 9.9564315189e-11 2.2057352717e-11 3.9643415419e-11 1.0838976240e-10
4.7160792737e+01 9.8251668511e-11 2.0152210724e-11 3.9212828421e-11 1.0540582191e-10
4.7173525132e+01 9.6916260669e-11 1.8209216809e-11 3.8822745509e-11 1.0239321043e-10
4.7186257528e+01 9.5568351430e-11 1.6230144879e-11 3.8474679283e-11 9.9361600120e-11
4.7198989923e+01 9.4217597045e-11 1.4217206919e-11 3.8169470077e-11 9.6318504145e-11
4.7211722319e+01 9.2873222684e-11 1.2173330648e-11 3.7907790157e-11 9.3271953836e-11
4.7224454714e+01 9.1543418916e-11 1.0102341192e-11 3.7689891624e-11 9.0226871619e-11
4.7237187110e+01 9.0235600364e-11 8.0085565997e-12 3.7515186244e-11 8.7190166163e-11
4.7249919505e+01 8.8956491916e-11 5.8969043925e-12 3.7383169817e-11 8.4164600936e-11
4.7262651901e+01 8.7712128731e-11 3.7732804545e-12 3.7292581842e-11 8.1153371196e-11
4.7275384296e+01 8.6507252716e-11 1.6439063151e-12 3.7241741652e-11 7.8158463188e-11
4.7288116691e+01 8.5346605781e-11 -4.8409668841e-13 3.7228380346e-11 7.5180913210e-11
4.7300849087e+01 8.4233205505e-11 -2.6031873082e-12 3.7250144989e-11 7.2219339529e-11
4.7313581482e+01 8.3170155683e-11 -4.7053958165e-12 3.7303926347e-11 6.9274001221e-11
4.7326313878e+01 8.2159525512e-11 -6.7819812216e-12 3.7386363085e-11 6.6342739325e-11
4.7339046273e+01 8.1202608239e-11 -8.8238597479e-12 3.7493757734e-11 6.3423049450e-11
4.7351778669e+01 8.0300266030e-11 -1.0822119012e-11 3.7622076693e-11 6.0511909053e-11
4.7364511064e+01 7.9452929968e-11 -1.2766732581e-11 3.7766950226e-11 5.7606381950e-11
4.7377243460e+01 7.8660082753e-11 -1.4648359592e-11 3.7923756498e-11 5.4702668372e-11
4.7389975855e+01 7.7921207086e-11 -1.6456973614e-11 3.8087957706e-11 5.1797227627e-11
4.7402708250e+01 7.7235354585e-11 -1.8183148087e-11 3.8254427816e-11 4.8886691738e-11
4.7415440646e+01 7.6600714703e-11 -1.9817130805e-11 3.8418797091e-11 4.5967779089e-11
4.7428173041e+01 7.6015821760e-11 -2.1349803716e-11 3.8575855463e-11 4.3037467135e-11
4.7440905437e+01 7.5478434125e-11 -2.2772125891e-11 3.8721233196e-11 4.0093424202e-11
4.7453637832e+01 7.4986568818e-11 -2.4075896223e-11 3.8850140389e-11 3.7134095839e-11
4.7466370228e+01 7.4537553127e-11 -2.5253247820e-11 3.8958627472e-11 3.4158445745e-11
4.7479102623e+01 7.4128800555e-11 -2.6297059345e-11 3.9042828910e-11 3.1166387562e-11
4.7491835019e+01 7.3757724608e-11 -2.7201177825e-11 3.9099047236e-11 2.8158784875e-11
4.7504567414e+01 7.3421221489e-11 -2.7960221551e-11 3.9124425314e-11 2.5137537565e-11
4.7517299810e+01 7.3116532270e-11 -2.8569888584e-11 3.9116442144e-11 2.2105581819e-11
4.7530032205e+01 7.2840466939e-11 -2.9026845350e-11 3.9073164957e-11 1.9067149196e-11
4.7542764600e+01 7.2589921701e-11 -2.9328915171e-11 3.8993333254e-11 1.6027162122e-11
4.7555496996e+01 7.2361878978e-11 -2.9475206808e-11 3.8876274767e-11 1.2992270192e-11
4.7568229391e+01 7.2152803891e-11 -2.9465951640e-11 3.8721989497e-11 9.9695547908e-12
4.7580961787e+01 7.1959592646e-11 -2.9302580791e-11 3.8531065676e-11 6.9678244715e-12
4.7593694182e+01 7.1778882798e-11 -2.8988050772e-11 3.8304931872e-11 3.9962332208e-12
4.7606426578e+01 7.1607484335e-11 -2.8526286461e-11 3.8045546064e-11 1.0651440420e-12
4.7619158973e+01 7.1441776163e-11 -2.7922515312e-11 3.7755345217e-11 -1.8143028360e-12
4.7631891369e+01 7.1278482054e-11 -2.7183130248e-11 3.7437480585e-11 -4.6302763177e-12
4.7644623764e+01 7.1114325780e-11 -2.6315955313e-11 3.7095733669e-11 -7.3704271571e-12
4.7657356159e+01 7.0946031112e-11 -2.5329422992e-11 3.6734171683e-11 -1.0021887958e-11
4.7670088555e+01 7.0770063174e-11 -2.4233396897e-11 3.6357197977e-11 -1.2571791325e-11
4.7682820950e+01 7.0583576818e-11 -2.3038263380e-11 3.5969577243e-11 -1.5006665354e-11
4.7695553346e+01 7.0383209601e-11 -2.1755634250e-11 3.5576443920e-11 -1.7313469931e-11
4.7708285741e+01 7.0166116377e-11 -2.0397421250e-11 3.5182772783e-11 -1.9479078585e-11
4.7721018137e+01 6.9929538217e-11 -1.8976358807e-11 3.4793714238e-11 -2.1490796637e-11
4.7733750532e+01 6.9670802409e-11 -1.7505455571e-11 3.4414380034e-11 -2.3336447559e-11
4.7746482928e+01 6.9387581106e-11 -1.5998260080e-11 3.4049700411e-11 -2.5004286612e-11
4.7759215323e+01 6.9077805111e-11 -1.4468295163e-11 3.3704239219e-11 -2.6483346285e-11
4.7771947718e+01 6.8739577662e-11 -1.2929255040e-11 3.3382265355e-11 -2.7763781725e-11
4.7784680114e+01 6.8371519293e-11 -1.1394671108e-11 3.3087593933e-11 -2.8836352586e-11
4.7797412509e+01 6.7972422973e-11 -9.8778348179e-12 3.2823678726e-11 -2.9693321160e-11
4.7810144905e+01 6.7541685186e-11 -8.3918319474e-12 3.2593259220e-11 -3.0327692418e-11
4.7822877300e+01 6.7079047283e-11 -6.9490627075e-12 3.2398503478e-11 -3.0734146687e-11
4.7835609696e+01 6.6584336831e-11 -5.5615416769e-12 3.2240705612e-11 -3.0908366047e-11
4.7848342091e+01 6.6058415994e-11 -4.2405635883e-12 3.2120899234e-11 -3.0847802928e-11
4.7861074487e+01 6.5501888289e-11 -2.9964805179e-12 3.2038899470e-11 -3.0550949511e-11
4.7873806882e+01 6.4916305614e-11 -1.8389589744e-12 3.1994361783e-11 -3.0017873157e-11
4.7886539277e+01 6.4303306081e-11 -7.7664568379e-13 3.1985790379e-11 -2.9250216402e-11
4.7899271673e+01 6.3665131322e-11 1.8284097971e-13 3.2011084424e-11 -2.8250972426e-11
4.7912004068e+01 6.3004109182e-11 1.0328852851e-12 3.2067722917e-11 -2.7024476420e-11
4.7924736464e+01 6.2323171024e-11 1.7680198279e-12 3.2152680655e-11 -2.5576592116e-11
4.7937468859e+01 6.1625075775e-11 2.3838655424e-12 3.2261924039e-11 -2.3914452714e-11
4.7950201255e+01 6.0913013449e-11 2.8772054011e-12 3.2391671565e-11 -2.2046573150e-11
4.7962933650e+01 6.0190432707e-11 3.2459664177e-12 3.2537301398e-11 -1.9982591017e-11
4.7975666046e+01 5.9460437342e-11 3.4892067933e-12 3.2694023637e-11 -1.7733309745e-11
4.7988398441e+01 5.8726389801e-11 3.6071073463e-12 3.2857132411e-11 -1.5310689969e-11
4.8001130837e+01 5.7991393878e-11 3.6009629433e-12 3.3021753787e-11 -1.2727713076e-11
4.8013863232e+01 5.7258122285e-11 3.4731413647e-12 3.3182845760e-11 -9.9979736007e-12
4.8026595627e+01 5.6529506385e-11 3.2270438846e-12 3.3336038597e-11 -7.1362146424e-12
4.8039328023e+01 5.5807615375e-11 2.8670401419e-12 3.3476710462e-11 -4.1576715435e-12
4.8052060418e+01 5.5094173584e-11 2.3984852796e-12 3.3600861365e-11 -1.0781841548e-12
4.8064792814e+01 5.4390474262e-11 1.8275699764e-12 3.3704894679e-11 2.0859171575e-12
4.8077525209e+01 5.3697120923e-11 1.1613607242e-12 3.3785667556e-11 5.3179565934e-12
4.8090257605e+01 5.3014027351e-11 4.0766442847e-13 3.3840818658e-11 8.6009215557e-12
4.8102990000e+01 5.2340590031e-11 -4.2497501992e-13 3.3868482444e-11 1.1917868534e-11
4.8115722396e+01 5.1675170848e-11 -1.3273967189e-12 3.3867457237e-11 1.5251458495e-11
4.8128454791e+01 5.1015614389e-11 -2.2898141855e-12 3.3837457323e-11 1.8584876603e-11
4.8141187186e+01 5.0358903076e-11 -3.3019610393e-12 3.3778709593e-11 2.1901223391e-11
4.8153919582e+01 4.9701243380e-11 -4.3531252806e-12 3.3692507320e-11 2.5183877463e-11
4.8166651977e+01 4.9038324477e-11 -5.4321578603e-12 3.3580524449e-11 2.8416720031e-11
4.8179384373e+01 4.8364628507e-11 -6.5276697802e-12 3.3445416434e-11 3.1584154777e-11
4.8192116768e+01 4.7674465180e-11 -7.6279292584e-12 3.3290425283e-11 3.4671086256e-11
4.8204849164e+01 4.6961480337e-11 -8.7212096546e-12 3.3119450985e-11 3.7663101260e-11
4.8217581559e+01 4.6218793899e-11 -9.7954715380e-12 3.2936930501e-11 4.0546779697e-11
4.8230313955e+01 4.5439146435e-11 -1.0838829731e-11 3.2747847011e-11 4.3309219630e-11
4.8243046350e+01 4.4615002619e-11 -1.1839296220e-11 3.2557385374e-11 4.5938831766e-11
4.8255778745e+01 4.3738715046e-11 -1.2785200068e-11 3.2371335489e-11 4.8424795401e-11
4.8268511141e+01 4.2802704419e-11 -1.3664938037e-11 3.2195453642e-11 5.0757567938e-11
4.8281243536e+01 4.1799377650e-11 -1.4467395355e-11 3.2035790235e-11 5.2928548082e-11
4.8293975932e+01 4.0721627910e-11 -1.5181602935e-11 3.1898227606e-11 5.4930559455e-11
4.8306708327e+01 3.9562498386e-11 -1.5797182992e-11 3.1788732122e-11 5.6757582877e-11
4.8319440723e+01 3.8315988409e-11 -1.6304631840e-11 3.1712849987e-11 5.8404842733e-11
4.8332173118e+01 3.6976537011e-11 -1.6694591475e-11 3.1675791270e-11 5.9868919230e-11
4.8344905514e+01 3.5539548853e-11 -1.6959040753e-11 3.1682850074e-11 6.1147696589e-11
4.8357637909e+01 3.4001385596e-11 -1.7090404147e-11 3.1738059999e-11 6.2240613481e-11
4.8370370304e+01 3.2359477988e-11 -1.7082288736e-11 3.1845454648e-11 6.3148101696e-11
4.8383102700e+01 3.0612644862e-11 -1.6929432786e-11 3.2008235693e-11 6.3872061120e-11
4.8395835095e+01 2.8760886218e-11 -1.6627491509e-11 3.2228764470e-11 6.4415747462e-11
4.8408567491e+01 2.6805667738e-11 -1.6173645508e-11 3.2508780472e-11 6.4783640995e-11
4.8421299886e+01 2.4749748349e-11 -1.5566266558e-11 3.2849090418e-11 6.4981309241e-11
4.8434032282e+01 2.2597266447e-11 -1.4805251824e-11 3.3249643888e-11 6.5015514925e-11
4.8446764677e+01 2.0354343404e-11 -1.3891633086e-11 3.3709642565e-11 6.4894017345e-11
4.8459497073e+01 1.8027962760e-11 -1.2828390851e-11 3.4227220909e-11 6.4625727820e-11
4.8472229468e+01 1.5627004816e-11 -1.1619854480e-11 3.4799866321e-11 6.4220258037e-11
4.8484961864e+01 1.3161384475e-11 -1.0271899292e-11 3.5423990577e-11 6.3687919184e-11
4.8497694259e+01 1.0642396101e-11 -8.7920065457e-12 3.6095349991e-11 6.3039868761e-11
4.8510426654e+01 8.0827135249e-12 -7.1893200053e-12 3.6808734494e-11 6.2287626973e-11
4.8523159050e+01 5.4959589580e-12 -5.4744316957e-12 3.7558362591e-11 6.1443111275e-11
4.8535891445e+01 2.8967029943e-12 -3.6594761702e-12 3.8337595644e-11 6.0518662277e-11
4.8548623841e+01 3.0029217599e-13 -1.7578819914e-12 3.9139408464e-11 5.9526439237e-11
4.8561356236e+01 -2.2772372221e-12 2.1543973706e-13 3.9955918722e-11 5.8478964115e-11
4.8574088632e+01 -4.8195902757e-12 2.2442924717e-12 4.0779050809e-11 5.7388154368e-11
4.8586821027e+01 -7.3097823283e-12 4.3117941012e-12 4.1600048448e-11 5.6266186524e-11
4.8599553423e+01 -9.7313460225e-12 6.3996913779e-12 4.2410214185e-11 5.5124356256e-11
4.8612285818e+01 -1.2067477757e-11 8.4892168787e-12 4.3200127880e-11 5.3973544718e-11
4.8625018213e+01 -1.4301856741e-11 1.0561089004e-11 4.3960713929e-11 5.2824028556e-11
4.8637750609e+01 -1.6418679487e-11 1.2595340586e-11 4.4682476559e-11 5.1685393548e-11
4.8650483004e+01 -1.8402978803e-11 1.4572175851e-11 4.5356172101e-11 5.0566102812e-11
4.8663215400e+01 -2.0240373772e-11 1.6471884718e-11 4.5972640917e-11 4.9474101320e-11
4.8675947795e+01 -2.1917811213e-11 1.8274842804e-11 4.6522639335e-11 4.8415952305e-11
4.8688680191e+01 -2.3423203567e-11 1.9962025597e-11 4.6997679986e-11 4.7397441779e-11
4.8701412586e+01 -2.4746110012e-11 2.1515436939e-11 4.7389275499e-11 4.6422974017e-11
4.8714144982e+01 -2.5877210541e-11 2.2917843364e-11 4.7689358669e-11 4.5496262430e-11
4.8726877377e+01 -2.6808943966e-11 2.4153211152e-11 4.7890534561e-11 4.4619465976e-11
4.8739609772e+01 -2.7535404452e-11 2.5207229070e-11 4.7985912438e-11 4.3793793673e-11
4.8752342168e+01 -2.8052186337e-11 2.6067188402e-11 4.7969189797e-11 4.3019936388e-11
